time,open,high,low,close,Shapes,Shapes,Bullish Sweep,Bearish Sweep,ATR Short Stop Loss,ATR Long Stop Loss,VWAP,Upper Band #1,Lower Band #1,ATR,Volume,Volume EMA,Spike Threshold,CVD Oscillator,Bullish Divergence,Bearish Divergence,Bullish Cross,Bearish Cross
1780986300,29659.75,29662.75,29633.75,29636.25,0,1,0,0,29697.10741402477,29599.39258597523,29464.637854567252,29565.66934950757,29363.606359626934,22.904942683179392,4304,3886.3273097367223,5516.236446907626,-274.5688560630494,0,0,0,1
1780986600,29635.25,29643.75,29623.75,29639,1,0,0,0,29677.796170165857,29589.703829834143,29466.275546308443,29568.19053144692,29364.360561169968,22.697446777238007,5026,4266.2182064911485,5829.490964605084,-180.2920176656544,0,0,0,0
1780986900,29638.25,29650.75,29633.5,29645,1,0,0,0,29684.21251515401,29600.03748484599,29467.3866177485,29569.937119144382,29364.836116352617,22.30834343600672,3316,3949.4788043274325,6399.327309736723,-68.75369247010872,0,0,0,0
1780987200,29645.25,29652.25,29629,29637.25,0,1,0,0,29685.813406928723,29595.436593071277,29468.41890639481,29571.52145100775,29365.316361781872,22.375604619149097,3184,3694.319202884955,5924.2182064911485,-202.4720519906499,0,0,0,0
1780987500,29637.5,29643.75,29624.75,29626.75,0,1,0,0,29676.951735005245,29591.548264994755,29469.229872243995,29572.714907901605,29365.744836586386,22.13449000349559,2649,3345.8794685899697,5541.478804327432,-348.0181307216662,0,0,0,0
1780987800,29626.5,29629.5,29601.25,29606,0,1,0,0,29663.356968219156,29567.393031780844,29470.203267383135,29574.003718731998,29366.40281603427,22.571312146103047,3656,3449.2529790599797,5018.819202884954,-572.8491482954014,0,0,0,0
1780988100,29606.5,29624.5,29603,29623,1,0,0,0,29658.24218477493,29569.25781522507,29471.00357959914,29575.082565173187,29366.92459402509,22.49478984995283,2948,3282.168652706653,5173.879468589969,-289.7402495244438,0,0,0,0
1780988400,29622.25,29677.75,29615.75,29673.75,1,0,0,1,29715.724885862433,29577.775114137567,29473.804906336856,29579.53035121739,29368.079461456324,25.316590574956198,8316,4960.112435137768,4923.25297905998,380.11368662091843,0,0,1,0
1780988700,29674.25,29689.75,29668,29680,1,0,0,0,29727.342751157976,29630.407248842024,29475.58518216923,29582.55988893622,29368.61047540224,25.06183410531647,4794,4904.741623425179,7440.168652706652,393.00015750633384,0,0,0,0
1780989000,29679.5,29687.25,29646.5,29647.75,0,1,0,0,29726.52362607526,29607.22637392474,29477.016288192663,29584.801294092085,29369.23128229324,26.182417383508152,4315,4708.161082283453,7357.1124351377675,-34.7477103058157,0,0,0,1
1780989300,29648.25,29654,29633.5,29643,0,1,0,0,29692.664795641314,29594.835204358686,29478.20071182098,29586.509253208344,29369.892170433617,25.776530427543285,3995,4470.440721522302,7062.24162342518,-163.22727680862283,0,0,0,0
1780989600,29643,29662,29630.5,29633.5,0,1,0,0,29701.27802452408,29591.22197547592,29479.38512195524,29588.190082676734,29370.58016123375,26.185349682718766,4090,4343.627147681535,6705.661082283453,-286.6352440487715,0,0,0,0
1780989900,29634.25,29637.75,29600,29612.75,0,1,1,0,29678.267094200928,29559.482905799072,29480.80187828873,29589.93123546432,29371.67252111314,27.011396133953138,5891,4859.418098454356,6515.440721522302,-584.8535776943316,0,0,0,0
1780990200,29611.75,29627.5,29609.75,29611.5,0,1,0,0,29667.024801758005,29570.225198241995,29481.5979791883,29590.89764236432,29372.29831601228,26.34986783867077,3379,4365.945398969571,7289.127147681535,-512.7615989803254,0,0,0,0
1780990500,29611.75,29614.25,29588,29607.5,0,1,0,0,29653.764101632434,29548.485898367566,29482.772366875965,29592.191639102068,29373.35309464986,26.342734421622858,5604,4778.630265979714,6548.918098454356,-531.2893578842171,0,0,0,0
1780990800,29607.5,29625.5,29598,29623.75,1,0,0,0,29665.138094372975,29558.361905627025,29483.675154940145,29593.267721475324,29374.082588404966,26.425396248649797,3968,4508.420177319809,7167.94539896957,-236.75206877325368,0,0,0,0
1780991100,29624.5,29653.5,29621.25,29624.75,1,0,0,0,29693.762159060618,29580.987840939382,29484.75055488742,29594.6766070073,29374.824502767544,26.841439373746237,4235,4417.280118213206,6762.630265979714,-212.45244839233567,0,0,0,0
1780991400,29624.5,29626.5,29592.75,29596,0,1,0,0,29667.50236198486,29551.74763801514,29485.753905727986,29595.766225026156,29375.741586429816,27.33490798990722,4950,4594.853412142137,6625.920177319809,-587.488601393843,0,0,0,0
1780991700,29596.5,29598.75,29583.25,29593.25,0,1,1,0,29638.4843361288,29543.5156638712,29486.417845106567,29596.403460013298,29376.432230199836,26.48955741919956,3742,4310.568941428091,6892.280118213206,-569.7465559719504,0,0,0,0
1780992000,29593.5,29613.25,29566,29599,1,0,0,0,29655.208669262458,29524.041330737542,29487.71730385648,29597.65132376141,29377.78328395155,27.972446174971022,7391,5337.379294285394,6465.853412142137,-396.56002143446017,1,0,0,0
1780992300,29600,29631.75,29578.25,29629,1,0,0,0,29676.44376431514,29533.55623568486,29488.9687096049,29599.05951037075,29378.877908839047,29.795842876758805,6102,5592.25286285693,8006.068941428091,-22.358567266560044,0,0,0,0
1780992600,29628,29669,29622,29667.5,1,0,0,0,29715.537066864057,29575.462933135943,29490.98880886786,29601.88296115541,29380.09465658031,31.024711242704605,7625,6269.83524190462,8388.379294285394,574.5911025546304,0,0,1,0
1780992900,29666.75,29670.5,29645.5,29650.5,0,1,0,0,29716.391562088054,29599.608437911946,29492.364278598907,29603.805215311622,29380.92334188619,30.594374725368564,5215,5918.223494603079,9404.752862856929,135.53602064638116,0,0,0,0
1780993200,29650.25,29663.75,29638,29656,1,0,0,0,29709.122521938905,29592.627478061095,29493.5339450174,29605.40195914238,29381.66593089242,30.24834795927081,4587,5474.482329735386,8877.335241904619,191.87360252439748,0,0,0,0
1780993500,29656.75,29673.5,29651.25,29663,1,0,0,0,29718.015556086128,29606.734443913872,29494.512698602328,29606.791355420173,29382.234041784483,29.67703739075147,3659,4869.321553156924,8211.723494603079,236.80213052461954,0,0,0,0
1780993800,29662.5,29675,29659.25,29662.25,0,1,0,0,29718.023373508546,29616.226626491454,29495.356444837376,29607.996789784593,29382.71609989016,28.682249005697795,3134,4290.881035437949,7303.982329735386,170.410796272837,0,0,0,0
1780994100,29662.5,29683,29644,29678.25,1,0,0,0,29727.128846829364,29599.871153170636,29496.54794615511,29609.70833953842,29383.3875527718,29.419231219576524,4403,4328.2540236253,6436.321553156924,287.05324348109326,0,0,0,0
1780994400,29679,29686,29666.5,29678.75,0,0,0,0,29729.066072055837,29623.433927944163,29497.363759867003,29610.915629555977,29383.81189017803,28.710714703892485,2903,3853.1693490835332,6492.381035437949,209.37278428788534,0,0,0,0
1780994700,29678.75,29687,29663.75,29666.75,0,1,0,0,29729.480995480422,29621.269004519578,29498.067551173546,29611.9313998576,29384.203702489493,28.32066365361445,2592,3432.779566055689,5779.7540236253,22.223442490320423,0,1,0,0
1780995000,29667.25,29667.75,29642.25,29647,0,1,0,0,29709.928781517534,29600.071218482466,29498.87148719649,29612.980138315823,29384.76283607716,28.119187678356273,3379,3414.853044037126,5149.169349083533,-257.10182816680754,0,0,0,1
1780995300,29647.5,29647.75,29636.75,29642.25,0,1,0,0,29688.09458283771,29596.40541716229,29499.3273302555,29613.54001611137,29385.11464439963,26.89638855847368,2068,2965.902029358084,5122.279566055689,-323.4682908910114,0,0,0,0
1780995600,29641.5,29664.75,29636,29655.5,1,0,0,0,29705.293184063587,29595.456815936413,29499.99581035444,29614.40350460107,29385.588116107814,27.02878937572556,2859,2930.268019572056,4448.853044037126,-151.4968088114806,0,0,0,0
1780995900,29655.5,29661.5,29642,29660,1,0,0,0,29701.236528059046,29602.263471940954,29500.520688669763,29615.08715333278,29385.954224006746,26.491018706030875,2227,2695.8453463813707,4395.402029358083,-92.85357078211717,0,0,0,0
1780996200,29659.75,29671.25,29658.5,29667.5,1,0,0,0,29709.51427605483,29620.23572394517,29501.081603770475,29615.85652210921,29386.30668543174,25.50951736988581,2233,2541.563564254247,4043.768019572056,34.95050653154857,0,0,1,0
1780996500,29667.25,29673.75,29661.5,29669,1,0,0,0,29710.593613479483,29624.656386520517,29501.55629079171,29616.512309625487,29386.60027195793,24.562408986322538,1875,2319.3757095028313,3812.3453463813703,36.41715333006593,0,0,0,0
1780996800,29668.25,29674,29662,29667.25,0,1,0,0,29709.49764108809,29626.50235891191,29501.981735831272,29617.09725305648,29386.866218606065,23.665094058728073,1693,2110.5838063352207,3479.063564254247,-1.1125710780647182,0,0,0,1
1780997100,29667.5,29691.5,29660.5,29685.75,1,0,0,1,29727.783523867514,29624.216476132486,29502.886029691985,29618.39995620734,29387.37210317663,24.18901591167607,3391,2537.3892042234806,3165.8757095028313,169.37526693578354,0,0,1,0
1780997400,29686.5,29688.25,29656.5,29657,0,1,0,0,29725.34362930555,29619.40637069445,29503.732721420536,29619.54800301425,29387.917439826822,24.729086203699207,3442,2838.926136148987,3806.083806335221,-181.47215431862574,0,0,0,1
1780997700,29657,29680.25,29656.5,29675.25,1,0,0,0,29717.238727212294,29619.511272787706,29504.209042068975,29620.201258121004,29388.216826016946,24.659151474863553,1912,2529.950757432658,4258.38920422348,-27.180385153079243,0,0,0,0
1780998000,29674.75,29683.25,29672.25,29676.75,1,0,0,0,29718.775246697132,29636.724753302868,29504.581747910877,29620.72674442035,29388.436751401405,23.683497798087586,1445,2168.300504955105,3794.926136148987,-14.69500632721136,0,0,0,0
1780998300,29677.5,29687,29675.5,29685.25,1,0,0,0,29721.21987193305,29641.28012806695,29504.9837394418,29621.30480050705,29388.66267837655,22.813247955367046,1520,1952.200336636737,3252.450757432658,67.23782237837958,0,0,1,0
1780998600,29685.75,29696.75,29685.5,29688.5,1,0,0,1,29729.757738223547,29652.492261776453,29505.809952371797,29622.525996766148,29389.093907977447,22.00515881569797,3015,2306.466891091158,2928.300504955105,106.53892204456145,0,0,0,0
1780998900,29688.25,29694.75,29678.25,29679.25,0,1,0,0,29727.167899779008,29645.832100220992,29506.301431618478,29623.230705512502,29389.372157724454,21.611933186005256,1869,2160.644594060772,3459.7003366367367,-27.40146057731033,0,0,0,1
1780999200,29680,29698.75,29678,29693.25,1,0,0,0,29731.075549794794,29645.674450205206,29507.051910109883,29624.32891775742,29389.774902462348,21.550366529862025,2781,2367.4297293738477,3240.966891091158,126.5537401820427,0,0,1,0
1780999500,29693.75,29697.5,29615.25,29635.75,0,1,0,0,29736.329081952306,29576.420918047694,29509.11645886749,29626.778624724542,29391.45429301044,25.88605463487188,10011,4915.2864862492315,3551.144594060772,-579.9942660377808,0,0,0,1
1780999800,29636,29680.75,29628.5,29677,1,0,0,0,29722.403790384287,29586.846209615713,29510.357100683203,29628.341582441633,29392.37261892477,27.769193589523887,5648,5159.524324166155,7372.929729373847,-70.95505031652252,0,0,0,0
1781000100,29678.25,29679.75,29652,29654,0,1,0,0,29721.401733928265,29610.348266071735,29511.088306740698,29629.255414003797,29392.921199477598,27.76782261884361,3376,4565.01621611077,7739.2864862492315,-349.9104253188028,0,0,0,0
1781000400,29653.25,29663,29651.75,29657.25,1,0,0,0,29702.881967219102,29611.868032780898,29511.451263323906,29629.69575168123,29393.206774966584,26.58797814606907,1741,3623.67747740718,6847.524324166156,-239.13268979497312,0,0,0,0
1781000700,29657.25,29678.5,29656.75,29672.5,1,0,0,0,29717.86361241774,29617.38638758226,29511.89361337924,29630.26663057907,29393.520596179413,26.242408278492707,1972,3073.1183182714535,5435.51621611077,-75.30462268206166,0,0,0,0
1781001000,29673,29676.75,29655.5,29657.5,0,1,0,0,29715.578711530758,29616.671288469242,29512.3055912727,29630.78013345105,29393.831049094348,25.8858076871718,1920,2688.745545514302,4609.67747740718,-203.03397960447438,0,0,0,0
1781001300,29657,29663,29650,29650.75,0,1,0,0,29700.44808927856,29612.55191072144,29512.76679438411,29631.325320046944,29394.20826872128,24.965392852373814,2294,2557.1636970095346,4033.118318271453,-277.7649196131236,0,0,0,0
1781001600,29651,29661,29646.75,29657.75,1,0,0,0,29697.300011472948,29610.449988527052,29513.22310330063,29631.864800878826,29394.58140572243,24.200007648632827,2275,2463.1091313396896,3835.7455455143017,-131.62407364890254,0,0,0,0
1781001900,29656.75,29663.75,29652.25,29658.75,1,0,0,0,29698.68929636774,29617.31070363226,29513.712321719362,29632.4518724369,29394.972771001823,23.292864245159052,2403,2443.07275422646,3694.663697009534,-73.61777850639149,0,0,0,0
1781002200,29658.5,29699.75,29658.25,29681.75,1,0,0,1,29736.6400609129,29621.3599390871,29515.098913881247,29634.304583111665,29395.89324465083,24.593373941933407,5993,3626.381836150973,3664.60913133969,250.73833942263573,0,0,1,0
1781002500,29682.5,29690.75,29675.25,29685.25,1,0,0,0,29726.665770847692,29639.334229152308,29515.826381159633,29635.28707130354,29396.365691015726,23.943847231795306,3112,3454.9212241006485,5439.572754226459,249.52645582592956,0,0,0,0
1781002800,29685.5,29703.75,29680.75,29690.5,1,0,0,0,29739.564644358572,29644.935355641428,29516.945955701423,29636.84427450306,29397.047636899788,23.876429572381358,4623,3844.280816067099,5182.381836150973,289.40409428495985,0,0,0,0
1781003100,29691,29704.75,29680,29701.25,1,0,0,0,29740.658241190104,29644.091758809896,29517.837239893808,29638.09521625245,29397.579263535165,23.938827460068406,3646,3778.187210711399,5766.421224100648,367.4057243696505,0,0,0,0
1781003400,29701.5,29701.5,29688.75,29698.25,0,1,0,0,29736.20943824795,29654.04056175205,29518.430316293096,29638.926355224325,29397.934277361866,23.13962549863495,2435,3330.458140474266,5667.280816067098,227.99852733141864,0,0,0,0
1781003700,29698.25,29702.25,29678.5,29694.75,0,1,0,0,29737.024835515957,29643.725164484043,29519.336657196764,29640.166069611507,29398.50724478202,23.183223677303882,3847,3502.6387603161775,4995.6872107113995,117.80423135215437,0,0,0,0
1781004000,29694.25,29695.25,29671,29673.5,0,1,0,0,29730.1391329791,29636.1108670209,29520.106378874312,29641.155022614937,29399.057735133687,23.25942198606789,3545,3516.7591735441183,5253.958140474266,-204.89445986815647,0,0,0,1
1781004300,29672.75,29695,29671.25,29689.75,1,0,0,0,29729.941694909165,29636.308305090835,29520.75174363816,29642.002544104515,29399.500943171806,23.294463272777325,2900,3311.1727823627457,5275.1387603161775,14.077906487243013,0,0,1,0
1781004600,29689.75,29708,29684.5,29703.25,1,0,0,1,29742.963716701368,29649.536283298632,29521.55360525182,29643.11600967008,29399.991200833556,23.309144467578943,3363,3328.448521575164,4966.759173544118,178.98152621070474,0,0,0,0
1781004900,29703.25,29704.75,29682.75,29690.75,0,1,0,0,29739.5734512227,29647.9265487773,29522.34096198077,29644.17538818643,29400.506535775112,23.21563414846616,3446,3367.6323477167757,4992.672782362746,-53.762587857355896,0,0,0,1
1781005200,29690.5,29727.25,29689.25,29718.25,1,0,0,0,29763.65749042108,29652.84250957892,29523.686361176813,29646.123670034336,29401.24905231929,24.271660280718578,5365,4033.421565144517,5051.448521575164,309.62570399356866,0,0,1,0
1781005500,29718.5,29724.75,29693,29696,0,1,0,0,29761.958741105285,29655.791258894715,29524.699679420446,29647.53778635599,29401.8615724849,24.805827403524397,4251,4105.947710096345,6050.132347716775,-48.23731692003517,0,0,0,1
1781005800,29695.5,29704.75,29690.5,29692.5,0,1,0,0,29740.827759597767,29654.422240402233,29525.50158150995,29648.60798187873,29402.39518114117,24.05183973184408,3571,3927.6318067308966,6158.921565144517,-126.99605451842716,0,0,0,0
1781006100,29691.5,29692.75,29679.25,29681.5,0,1,0,0,29727.697205340784,29644.302794659216,29526.320220997743,29649.635459744022,29403.004982251463,23.29813689385522,3946,3933.7545378205978,5891.447710096345,-394.5822297032035,0,0,0,0
1781006400,29681.75,29700.75,29675.5,29693.5,1,0,0,0,29735.906333530726,29640.343666469274,29527.398300511435,29651.017255267547,29403.779345755323,23.437555687151274,5084,4317.169691880398,5900.631806730897,-112.45268542004811,0,0,0,0
1781006700,29693.25,29699.75,29676.5,29695.25,1,0,0,0,29734.886238278534,29641.363761721466,29528.28100539093,29652.144371030296,29404.417639751566,23.424158852354758,4198,4277.4464612535985,6475.754537820598,-70.2358691374695,0,0,0,0
1781007000,29695.75,29696.75,29672.75,29674.75,0,1,0,0,29731.94793554435,29637.55206445565,29528.906824926256,29652.902301806338,29404.911348046175,23.465290362900845,3183,3912.6309741690657,6416.169691880397,-331.31377243837585,0,0,0,0
1781007300,29674.5,29680.75,29663,29673.25,0,1,0,0,29715.335583005468,29628.414416994532,29529.770583121805,29653.88917891735,29405.65198732626,23.057055336979356,4719,4181.420649446044,5868.9464612535985,-311.1185666340805,0,0,0,0
1781007600,29672.75,29682.5,29653.75,29660.75,0,1,0,0,29717.69554136222,29618.55445863778,29530.60156786418,29654.792795112087,29406.410340616276,23.46369424148083,4821,4394.613766297362,6272.130974169066,-450.52592119312146,0,0,0,0
1781007900,29660.25,29675.5,29651.75,29670,1,0,0,0,29710.726216979205,29616.523783020795,29531.363323272923,29655.616682831675,29407.10996371417,23.48414465280363,4469,4419.409177531575,6591.920649446043,-199.14739277757425,0,0,0,0
1781008200,29669.75,29725.25,29668.75,29721,1,0,0,0,29764.01363005212,29629.98636994788,29533.2984594496,29658.194819195305,29408.402099703897,25.842420034746226,8936,5924.939451687716,6629.1137662973615,597.1538342568006,0,0,1,0
1781008500,29720.5,29730.5,29706.75,29712,0,1,0,1,29769.039442191253,29668.210557808747,29534.927265333263,29660.450013414644,29409.40451725188,25.692961460835782,7196,6348.626301125144,8887.409177531576,237.40185409777436,0,0,0,0
1781008800,29712,29715.5,29690.25,29696,0,1,0,0,29753.991982034735,29651.758017965265,29536.213762912284,29662.090922709434,29410.336603115134,25.66132135649037,6332,6343.084200750096,9522.939451687716,-192.7525196118154,0,0,0,1
1781009100,29695.75,29696,29668.25,29680.25,0,1,0,0,29734.715769032253,29629.534230967747,29537.482704679693,29663.535935052903,29411.429474306482,25.81051268816963,7184,6623.38946716673,9514.626301125143,-542.1583785635136,0,0,0,0
1781009400,29679.75,29691.25,29673.75,29688.5,1,0,0,0,29729.07535695852,29635.92464304148,29538.36252326852,29664.54850439959,29412.176542137448,25.216904639014654,4952,6066.2596447778205,9935.084200750096,-212.8279795232054,0,0,0,0
1781009700,29688.5,29737.5,29686.5,29735.75,1,0,0,0,29778.087831461486,29645.912168538514,29540.178848837313,29667.025474486854,29413.332223187772,27.058554307656465,8362,6831.50642985188,9099.389467166731,553.0603119102343,0,0,1,0
1781010000,29736.25,29737.25,29711,29726.25,0,1,0,1,29777.751200642808,29670.498799357192,29543.085846655547,29671.012003539396,29415.1596897717,27.000800428538145,13369,9010.670953234587,10247.25964477782,-34.29486565927556,0,0,0,1
1781010300,29726,29748,29724.25,29739.25,1,0,0,0,29788.15290059689,29684.09709940311,29545.57168465031,29674.535893606317,29416.6074756943,26.768600397928278,11018,9679.780635489724,13516.006429851881,544.4614197883775,0,0,1,0
1781010600,29739.25,29739.75,29707.25,29713.5,0,1,0,0,29780.516979125685,29666.483020874315,29546.985758047464,29676.376462106247,29417.59505398868,27.177986083790547,7024,8794.520423659817,14519.670953234585,-89.2855605196292,0,0,0,1
1781010900,29713.25,29716,29692.25,29697.75,0,1,0,0,29756.399694902422,29651.850305097578,29548.312371580298,29677.93706275223,29418.687680408366,26.933129934948365,7486,8358.346949106544,13191.780635489726,-541.4453239672973,0,0,0,0
1781011200,29698,29720.5,29698,29712.5,1,0,0,0,29760.451502409393,29658.048497590607,29549.516563294997,29679.406257914397,29419.626868675598,26.63433493959491,6550,7755.564632737696,12537.520423659817,-49.60317978021871,0,0,0,0
1781011500,29713,29740.25,29699,29737.75,1,0,0,0,29781.767466523008,29657.482533476992,29552.45490101565,29683.217505963945,29421.69229606736,27.67831101533813,14950,10153.709755158463,11633.346949106544,798.5162184546155,0,0,1,0
1781011800,29737.25,29744,29633.25,29650.25,0,1,0,0,29794.418004628507,29582.831995371493,29560.962105456343,29690.950910010637,29430.97330090205,33.61200308567113,66374,28893.806503438977,15230.564632737694,-4264.60266591475,0,0,0,1
1781012100,29650.25,29730.75,29647.25,29686.25,1,0,1,0,29786.51314715504,29591.48685284496,29568.1183075629,29697.749990634933,29438.48662449087,37.175431436694616,57422,38403.20433562598,43340.70975515847,-1128.7812298976912,0,0,0,0
1781012400,29686.25,29769.5,29659.25,29766.75,1,0,0,0,29833.092565215396,29595.657434784604,29577.290300335317,29708.74519889414,29445.835401776494,42.39504347693071,60538,45781.46955708399,57604.80650343897,3265.1904179140693,0,0,1,0
1781012700,29766.75,29847,29759.75,29843.75,1,0,0,0,29915.398453414295,29691.351546585705,29589.125093506434,29727.40567911001,29450.84450790286,45.59896894286423,56161,49241.313038055996,68672.20433562598,7329.317126700497,0,0,0,0
1781013000,29844,29846,29726.5,29731.25,0,1,0,1,29922.31642102756,29650.18357897244,29598.10441643919,29738.41119736078,29457.7976355176,50.87761401837393,60108,52863.54202537066,73861.969557084,593.7534244292196,0,0,0,0
1781013300,29730.75,29746.75,29665.25,29672,0,1,0,0,29826.347390954164,29585.652609045836,29602.464611836625,29741.025449120214,29463.903774553037,53.06492730277579,56598,54108.361350247105,79295.31303805599,-3404.9993210840976,0,0,0,1
1781013600,29672,29713.75,29621.75,29664,0,1,1,0,29797.51900588601,29537.98099411399,29605.52240169101,29741.422272969266,29469.622530412755,55.84600392400609,62855,57023.9075668314,81162.54202537065,-3317.518925192217,0,0,0,0
1781013900,29664.25,29702.75,29624,29632,0,1,0,0,29788.97300546558,29537.77699453442,29607.261825968464,29740.94190216707,29473.58174976986,57.48200364371994,50150,54732.60504455427,85535.86135024711,-4640.995056424128,0,0,0,0
1781014200,29631.25,29632.25,29483.5,29491.5,0,1,0,0,29728.251719360895,29387.498280639105,29603.523957139805,29734.633158361157,29472.414755918453,64.0011462405971,75362,61609.070029702845,82098.9075668314,-10416.45612969618,0,0,0,0
1781014500,29491.25,29514.75,29366.75,29411.75,0,1,0,0,29619.751596549402,29261.748403450598,29594.253135959316,29727.587997865914,29460.918274052718,70.00106436626872,81919,68379.04668646856,92413.60504455426,-12531.667326765948,0,0,0,0
1781014800,29412,29506.75,29360.25,29504,1,0,0,0,29619.94791108159,29247.05208891841,29588.163100541395,29721.535288436782,29454.790912646007,75.46527405439238,70748,69168.69779097904,102568.57002970284,-5849.496030805894,0,0,0,0
1781015100,29504,29526,29425.75,29443.75,0,1,0,0,29641.853417432903,29309.896582567097,29583.428320663796,29716.331760365087,29450.524880962505,77.23561162193577,63837,67391.46519398603,103753.04668646856,-8149.595742128471,0,0,0,0
1781015400,29443.75,29464.25,29381.75,29437,0,1,0,0,29580.66745904484,29265.33254095516,29578.09614173562,29711.74034733297,29444.45193613827,77.61163936322608,58781,64521.310129324025,101087.19779097906,-6811.261322976391,0,0,0,0
1781015700,29438.5,29488.25,29396.75,29440,1,0,0,0,29606.155497684493,29278.844502315507,29574.426079321896,29708.095596670155,29440.756561973638,78.60366512299564,47468,58836.87341954935,96781.96519398603,-5146.95549063936,0,0,0,0
1781016000,29439.25,29470,29271,29287,0,1,0,0,29600.805104992745,29140.194895007255,29567.905408200193,29705.140735781475,29430.67008061891,87.20340332849595,51084,56252.58227969957,88255.31012932403,-7504.143399606718,0,0,0,0
1781016300,29287.25,29315,29096.75,29114.75,0,1,0,0,29459.845811778978,28951.904188221022,29552.52011223279,29707.102395809583,29397.937828655995,96.56387451931766,74092,62199.05485313305,84378.87341954936,-11206.123377772812,0,0,0,0
1781016600,29115.5,29202.5,29083.75,29200.5,1,0,0,0,29349.722896651907,28936.527103348093,29540.351332340797,29706.939558957936,29373.763105723658,98.14859776793784,60819,61739.036568755364,93298.58227969958,-4541.682013929871,0,0,0,0
1781016900,29200.75,29241.75,29133.5,29239.25,1,0,0,0,29390.0551897482,28985.1948102518,29531.417187314946,29704.42128120361,29358.413093426283,98.87012649879942,53360,58946.024379170245,92608.55485313304,-1386.423030517426,0,0,0,0
1781017200,29240.25,29257,29176.5,29184,0,1,0,0,29403.33696190904,29030.16303809096,29523.731301575765,29701.684083121716,29345.778520029813,97.55797460602803,48449,55447.016252780166,88419.03656875537,-3774.4422574311084,0,0,0,0
1781017500,29182.5,29273,29143,29268.75,1,0,0,0,29422.812893201255,28993.187106798745,29517.88154760398,29698.808434740375,29336.95466046759,99.87526213416888,41452,50782.010835186775,83170.52437917025,76.99425311638333,0,0,1,0
1781017800,29269,29302,29203,29243.25,0,1,0,0,29451.71911511545,29053.28088488455,29512.83748171194,29695.726015846005,29329.948947577876,99.81274341029966,40093,47219.00722345785,76173.01625278016,-351.6776936428687,0,0,0,1
1781018100,29243.5,29255.5,29159,29164.5,0,1,0,0,29404.864178321488,29009.635821678512,29507.847504366327,29693.582401607502,29322.112607125153,99.57611888099254,33820,42752.67148230523,70828.51083518677,-2322.368752593551,0,0,0,0
1781018400,29163.5,29194.75,29016,29018.25,0,1,0,0,29352.59709415567,28858.15290584433,29498.62850058095,29692.673800543223,29304.58320061868,105.23139610377879,47323,44276.11432153682,64129.00722345785,-4925.895966578108,0,0,0,0
1781018700,29017.5,29034.5,28848.5,28860.5,0,1,0,0,29201.00087314455,28681.99912685545,29482.824552612874,29696.405005558754,29269.244099666994,111.00058209636602,61596,50049.40954769121,66414.17148230523,-8287.938763369824,0,0,0,0
1781019000,28861.25,28913,28828,28854.25,0,1,0,0,29076.715096491367,28664.284903508633,29468.713265070495,29699.131512159813,29238.295017981178,109.1433976609113,53222,51106.93969846081,75074.11432153682,-6492.433940209801,0,0,0,0
1781019300,28854,28888,28811.5,28873.75,1,0,0,0,29048.217589599128,28651.282410400872,29455.19661014246,29700.13222213867,29210.26099814625,106.81172639941765,52711,51641.62646564054,76660.40954769122,-3290.6905634565337,1,0,0,0
1781019600,28872.75,28944.25,28861.5,28903.25,1,0,0,0,29101.8895474849,28703.8604525151,29444.841131364148,29698.76908644111,29190.913176287188,105.09303165660211,45535,49606.084310427024,77462.4396984608,-358.5945128288695,0,0,0,0
1781019900,28903,28932.75,28887.75,28922.25,1,0,0,0,29083.951008378837,28736.548991621163,29439.03804110286,29697.532887555506,29180.543194650214,100.80067225255911,26850,42020.72287361802,74409.12646564054,1536.1659438625738,0,0,1,0
1781020200,28922.25,28971.75,28847.75,28852,0,1,0,0,29125.436650637494,28694.063349362506,29429.980564302256,29695.692045630756,29164.269082973755,102.45776709166203,41217,41752.81524907868,63031.08431042703,-206.9922276475554,0,0,0,1
1781020500,28851.5,28862.5,28681.25,28695.5,0,1,0,0,29024.628675591957,28519.121324408043,29414.404144679986,29696.181748920568,29132.626540439403,108.0857837279719,58207,47237.543499385785,62629.222873618026,-4143.106853448795,0,0,0,0
1781020800,28695.75,28787.75,28692.5,28720.5,1,0,0,0,28948.503413049675,28531.746586950325,29403.041074293695,29695.75344300511,29110.32870558228,107.16894203311676,43357,45944.028999590526,70856.31524907867,-1550.5369492769041,0,0,0,0
1781021100,28720.5,28727.5,28573.75,28608.5,0,1,0,0,28893.244240688982,28408.005759311018,29384.958738596957,29696.714289934673,29073.20318725924,110.49616045932271,62767,51551.685999727015,68916.04349938579,-4787.258452876766,0,0,0,0
1781021400,28607.5,28669,28580.25,28621.75,1,0,0,0,28832.414294925486,28416.835705074514,29370.715313311473,29696.312682107822,29045.117944515125,108.9428632836568,50726,51276.457333151346,77327.52899959052,-2325.205044702603,0,0,0,0
1781021700,28622,28627.5,28430.25,28446.25,0,1,0,0,28800.375773859378,28257.374226140622,29351.451825939563,29697.920983295626,29004.9826685835,115.25051590625274,61436,54662.97155543423,76914.68599972702,-6217.556834111398,0,0,0,0
1781022000,28446.5,28542,28402.5,28537.75,1,0,0,0,28717.473932869423,28227.026067130577,29335.99770213904,29697.782418696363,28974.21298558172,116.98262191294897,50895,53406.98103695615,81994.45733315135,-1066.1139548412211,0,0,0,0
